"","pr","tas","dtr","sfcWind","ps","huss","rsds","rlds"
"1",0.00574380555917742,-5.9129699707031,6.48321533203125,5.40149641036987,977.39578125,0.00100178504362702,36.4055557250977,233.954681396484
"2",20.5387992784381,0.493554687500023,8.1116943359375,5.30989217758179,971.927578125,0.00409758510068059,15.1046018600464,319.740417480469
"3",5.83043131045997,1.27376708984377,8.9287109375,4.86377000808716,975.8403125,0.00452420813962817,6.51776790618896,276.242828369141
"4",27.686685975641,5.55991516113284,1.92422485351562,9.06368160247803,967.67640625,0.00583322905004025,5.70461797714233,337.941833496094
"5",2.95056926552206,2.54657897949221,3.78152465820312,1.87262523174286,966.17828125,0.00452991481870413,9.13354587554932,322.510009765625
"6",0.0317377874125668,-1.81247558593748,4.62451171875,3.05762624740601,960.39734375,0.0033270874992013,64.6847839355469,241.429153442383
"7",20.5056434031576,-0.211981201171852,5.12249755859375,9.49266910552979,955.63578125,0.00373101211152971,13.0647201538086,297.324798583984
"8",12.7626646310091,2.37716064453127,2.4166259765625,6.70919370651245,949.435,0.00459185382351279,7.89178800582886,319.003967285156
"9",6.35688377078623,1.45612487792971,5.51730346679688,6.52208805084229,952.131875,0.00418498041108251,26.1432266235352,307.126556396484
"10",0.503199319064151,-0.266638183593727,1.3363037109375,4.21543407440186,969.70296875,0.00373478583060205,12.8904237747192,284.280120849609
"11",11.8522994220257,0.92371520996096,7.39358520507812,8.15841484069824,974.81140625,0.00325500871986151,9.27298450469971,289.529296875
"12",23.6069278791547,5.84583435058596,1.74496459960938,11.8684911727905,966.1240625,0.00590763660147786,11.2469968795776,339.706329345703
"13",6.09182033222169,2.10903320312502,6.81610107421875,7.44849348068237,962.924609375,0.00409131124615669,32.2406730651855,306.899566650391
"14",30.5906130932271,2.49616394042971,7.45846557617188,7.71229696273804,958.3421875,0.00483329501003027,12.2607307434082,315.88623046875
"15",26.5949875116348,5.59186706542971,2.06936645507812,4.03478574752808,948.69296875,0.00627036672085524,6.620530128479,340.071899414062
"16",3.82518764818087,3.06531677246096,2.55545043945312,3.9464635848999,961.786015625,0.00493541033938527,22.2720069885254,327.798828125
"17",0.965579686453566,1.67774353027346,0.986663818359375,6.96287488937378,975.454609375,0.00419448921456933,11.5684461593628,317.547393798828
"18",28.3290633000433,2.48151550292971,1.98147583007812,6.29181098937988,970.72703125,0.00468809111043811,11.0600662231445,314.60302734375
"19",22.7360791526735,2.73453674316409,0.674468994140625,2.82615280151367,963.9240625,0.00480649759992957,17.8548030853271,323.988677978516
"20",1.27129627217073,1.12705383300784,3.11605834960938,4.54600524902344,959.64796875,0.00391854299232364,44.3011093139648,305.328643798828
"21",12.5624280888587,-0.358358764648415,1.40408325195312,6.2298641204834,968.817265625,0.00358613440766931,23.8047885894775,298.191284179688
"22",5.59913730248809,-0.654318237304665,1.69448852539062,3.04994797706604,965.013125,0.00374569441191852,58.8894233703613,293.164398193359
"23",18.7893380876631,-0.281652832031227,1.98626708984375,6.78355598449707,962.76421875,0.00387823837809265,18.3847045898438,303.014404296875
"24",1.80300882202573,-0.847753906249977,2.3577880859375,3.74076652526855,960.55703125,0.00348963332362473,21.6890850067139,304.247375488281
"25",5.95188697334379,-1.27248229980466,2.24581909179688,2.5579731464386,962.214609375,0.00335163017734885,67.4427337646484,289.445861816406
"26",0.198334721062565,-4.40602722167966,6.70162963867188,2.76926445960999,973.986796875,0.00283358711749315,23.9664840698242,249.516403198242
"27",0.188723539758939,-3.0402893066406,3.90948486328125,2.81682729721069,980.30953125,0.00299856183119118,57.354190826416,295.336486816406
"28",0.0298451037451741,-3.76228942871091,4.27841186523438,1.76359045505524,979.716484375,0.00255304854363203,89.4463500976562,249.348907470703
"29",4.68444595114192e-05,-7.04176940917966,8.33004760742188,3.24995040893555,979.068515625,0.00122607068624347,99.1505661010742,187.987991333008
"30",0,-8.20647277832029,8.08126831054688,3.4660427570343,976.865859375,0.000932007911615074,102.041793823242,174.998016357422
"31",0.000978527620532077,-6.46266784667966,8.89773559570312,3.96925282478333,974.71171875,0.00067003071308136,89.887321472168,200.959045410156
"32",0.000763069147069473,-4.25493469238279,6.70651245117188,4.20417833328247,974.42625,0.0009248256101273,78.5091400146484,230.394836425781
"33",6.27560089342296,-3.50322570800779,4.23873901367188,5.96149253845215,968.039140625,0.00150092970579863,26.796012878418,274.306945800781
"34",17.1939647756517,1.2936950683594,8.0394287109375,4.0835485458374,960.04328125,0.00448478711768985,16.5629940032959,319.241485595703
"35",9.85525923315436,4.95903930664065,0.7540283203125,5.40393972396851,959.96734375,0.00561967585235834,12.7248620986938,335.070129394531
"36",24.414670933038,3.4329772949219,3.71282958984375,7.57026958465576,957.970078125,0.00499794911593199,13.4716815948486,322.327453613281
"37",4.80672558769584,2.4832702636719,3.09600830078125,5.60756921768188,965.851640625,0.0044712177477777,75.1179962158203,308.630645751953
"38",18.9147447701544,2.79877624511721,3.39395141601562,7.52801942825317,962.044140625,0.00469770980998874,20.7203483581543,315.146575927734
"39",4.33322213357314,1.2574401855469,3.5478515625,4.91213417053223,971.206171875,0.00395737681537867,11.1499376296997,311.275695800781
"40",17.5647973548621,4.14251098632815,3.4659423828125,4.35120582580566,968.792578125,0.00512463832274079,9.82589912414551,324.329162597656
"41",42.6034804433584,4.84758911132815,3.74969482421875,8.17300033569336,955.281796875,0.00568751851096749,36.0445098876953,333.631927490234
"42",0.329483858513413,1.53545532226565,2.43505859375,2.79103660583496,955.214921875,0.00424616504460573,64.3662948608398,305.939880371094
"43",16.3088219705969,1.70737609863284,6.54721069335938,7.81003475189209,958.9265625,0.0040015853010118,30.6841068267822,289.492797851562
"44",17.8856377489865,5.16282043457034,1.56137084960938,8.5403299331665,952.428671875,0.00563704082742333,17.134298324585,331.929626464844
"45",30.0630460493267,4.42060241699221,1.63430786132812,7.9867000579834,954.48265625,0.00548537354916334,18.2331657409668,332.549835205078
"46",18.4826522134244,6.27384338378909,5.57174682617188,8.83339786529541,965.785859375,0.00549209304153919,22.5580272674561,310.273498535156
"47",36.3354119472206,9.88898620605471,1.82412719726562,8.02444553375244,962.5365625,0.00724087655544281,14.3596210479736,351.268585205078
"48",15.295336721465,6.45540771484377,7.7457275390625,8.18231582641602,965.20078125,0.00576447229832411,69.3624114990234,333.505828857422
"49",0.0787157410741202,3.69742736816409,8.17141723632812,4.09166765213013,979.007265625,0.00403719069436193,126.561912536621,251.120223999023
"50",0.00164413588663592,6.84717712402346,8.17483520507812,3.94554591178894,971.44890625,0.00464084325358272,82.0494918823242,265.50048828125
"51",2.55360526498407,9.30501708984377,2.97784423828125,4.69341945648193,962.85390625,0.00526204612106085,51.9291343688965,301.484069824219
"52",5.83711378276348,7.01758728027346,5.05355834960938,1.90659523010254,961.919921875,0.00560110853984952,46.7599830627441,333.107055664062
"53",2.01754651498049,3.71170959472659,3.73092651367188,4.67103433609009,970.684921875,0.00479647610336542,15.3348150253296,326.871856689453
"54",9.07505953218788,6.80318603515627,3.56268310546875,5.22374486923218,972.554453125,0.00570595357567072,40.109935760498,335.623565673828
"55",0.350848223024514,8.34446105957034,5.35769653320312,4.82155799865723,968.539453125,0.00578339351341128,54.2057762145996,299.007904052734
"56",4.40267772646621,7.91829833984377,4.4000244140625,4.59666442871094,968.073671875,0.00662292260676622,21.8342685699463,350.342163085938
"57",5.56741913314909,5.56328735351565,3.40679931640625,5.31136655807495,969.894453125,0.00570382596924901,15.6239519119263,331.062530517578
"58",36.9619575329125,8.00399169921877,1.6790771484375,6.28813409805298,963.090390625,0.00685978913679719,23.5478744506836,350.587860107422
"59",7.05451250541955,5.70708618164065,2.44873046875,5.3307089805603,968.72953125,0.00563278142362833,18.8345909118652,339.896850585938
"60",2.5112108560279,4.43146667480471,2.21145629882812,2.94240307807922,974.076484375,0.00500502996146679,69.986572265625,328.818084716797
"61",0.496571224357467,4.3170104980469,3.4537353515625,1.95716917514801,979.04125,0.00473289703950286,66.5847625732422,324.945770263672
"62",0.0544548216566909,3.67595825195315,7.7672119140625,1.15228939056396,977.539375,0.00454417057335377,79.6233215332031,299.811279296875
"63",0.061109501075407,8.12851867675784,9.03005981445312,2.17409420013428,971.087109375,0.00492748152464628,147.155075073242,294.745727539062
"64",0,9.95871887207034,12.3772888183594,3.7718551158905,965.1584375,0.0048049190081656,170.948425292969,257.044921875
"65",0,7.06508789062502,17.4212646484375,1.80821716785431,966.92578125,0.00440042419359088,173.783157348633,248.459762573242
"66",0.00535143180968589,7.36531982421877,13.1701049804688,2.42918825149536,974.598359375,0.00559765240177512,159.021743774414,264.230407714844
"67",0.00868296635871957,9.16123352050784,11.6754455566406,2.3520712852478,975.87578125,0.00555123062804341,152.119003295898,275.262878417969
"68",0.0033882907359839,12.69228515625,11.1510009765625,2.74695014953613,968.0975,0.00522108376026154,170.440536499023,296.711883544922
"69",2.2518385556225e-05,12.0239501953125,11.9647827148438,3.96829652786255,961.630390625,0.00518902344629169,186.136611938477,259.441680908203
"70",0.0121268437851541,8.69239196777346,17.6282043457031,1.79381632804871,962.012421875,0.00543676968663931,148.832931518555,271.303619384766
"71",0.04020850519737,4.51627502441409,11.1661071777344,2.39485836029053,969.672265625,0.00535266473889351,180.843109130859,268.483734130859
"72",0.194222356367391,2.98626098632815,13.12109375,1.35419189929962,967.192734375,0.00503131514415145,135.568420410156,264.959289550781
"73",0.399604378617369,3.2507263183594,10.84521484375,1.68797421455383,964.857734375,0.00493458285927773,147.568588256836,279.709899902344
"74",2.2671649872791,4.06131896972659,4.41897583007812,2.61831426620483,965.29890625,0.00464601861312985,40.3151092529297,319.443634033203
"75",0.178055806463817,3.33895263671877,9.68389892578125,2.28498959541321,963.255859375,0.00409832270815969,185.595993041992,244.681823730469
"76",5.69020940456539,5.07064208984377,6.07684326171875,3.93948721885681,958.2034375,0.00481772469356656,36.3535575866699,301.237731933594
"77",18.6160388868302,3.58435974121096,2.40347290039062,6.90705013275146,956.54671875,0.00530620198696852,29.6851654052734,331.879608154297
"78",8.97087960038334,2.29880676269534,3.10842895507812,5.01700830459595,964.130859375,0.00432536005973816,64.6619567871094,317.030578613281
"79",25.5058513954282,3.94906005859377,7.825927734375,10.751856803894,958.22765625,0.00499620521441102,60.7333374023438,325.794372558594
"80",0.370378424122464,1.16114196777346,9.64834594726562,3.98349976539612,976.170078125,0.00375128141604364,190.262725830078,260.290435791016
"81",0.198103969887597,4.52654418945315,7.37481689453125,7.16183805465698,977.02671875,0.00379005004651845,105.447845458984,299.206817626953
